Year,Week,Address Block,Trap,Trap type,Date,Mosquito number,WNV Present,Species,Lat,Lon,Month
2010,33,41XX N OAK PARK AVE,T002,GRAVID,2010-08-19 00:08:00,1,negative,CULEX PIPIENS,41.956298856,-87.797517445,8
2010,33,52XX S KOLMAR AVE,T114,GRAVID,2010-08-19 00:08:00,1,negative,CULEX PIPIENS,41.798210726,-87.736924963,8
2010,33,5XX W 72ND ST,T035,GRAVID,2010-08-19 00:08:00,1,negative,CULEX PIPIENS,41.763370922,-87.637872614,8
2010,33,22XX N CANNON DR,T054A,GRAVID,2010-08-19 00:08:00,1,negative,CULEX SALINARIUS,41.922736649,-87.632449967,8
2010,33,58XX N RIDGE AVE,T231,GRAVID,2010-08-19 00:08:00,2,negative,CULEX PIPIENS,41.987880692,-87.666785075,8
2010,33,1XX N CENTRAL PARK DR,T030,GRAVID,2010-08-19 00:08:00,1,negative,CULEX SALINARIUS,41.883771777,-87.716168365,8
2010,33,82XX S KOSTNER AVE,T225,GRAVID,2010-08-19 00:08:00,2,negative,CULEX TERRITANS,41.742670478,-87.731550059,8
2010,33,62XX N MCCLELLAN AVE,T236,GRAVID,2010-08-19 00:08:00,1,negative,CULEX TERRITANS,41.994966304,-87.77083722,8
2010,33,13XX N LARAMIE AVE,T230,GRAVID,2010-08-19 00:08:00,3,negative,CULEX RESTUANS,41.904773448,-87.755685753,8
2010,33,5XX S CENTRAL AVE,T031,GRAVID,2010-08-19 00:08:00,2,negative,CULEX TERRITANS,41.872872862,-87.764736532,8
2010,33,48XX W MONTANA ST,T222,GRAVID,2010-08-19 00:08:00,1,negative,CULEX PIPIENS,41.925286783,-87.747459124,8
2010,33,42XX W 65TH ST,T235,GRAVID,2010-08-19 00:08:00,3,negative,CULEX PIPIENS,41.774841115,-87.728005819,8
2010,33,67XX S KEDZIE AVE,T066,GRAVID,2010-08-19 00:08:00,1,negative,CULEX PIPIENS,41.771198588,-87.703106608,8
2010,33,45XX N CAMPBELL AVE,T220,GRAVID,2010-08-19 00:08:00,2,negative,CULEX RESTUANS,41.964405454,-87.691370391,8
2010,33,82XX S KOSTNER AVE,T225,GRAVID,2010-08-19 00:08:00,8,negative,CULEX RESTUANS,41.742670478,-87.731550059,8
2010,33,46XX N MILWAUKEE AVE,T003,GRAVID,2010-08-19 00:08:00,1,negative,CULEX PIPIENS,41.965374859,-87.758411715,8
2010,33,10XX E 67TH ST,T073,GRAVID,2010-08-19 00:08:00,7,negative,CULEX RESTUANS,41.773085401,-87.600167559,8
2010,33,62XX N MCCLELLAN AVE,T236,GRAVID,2010-08-19 00:08:00,1,negative,CULEX RESTUANS,41.994966304,-87.77083722,8
2010,33,12XX W GREENLEAF AVE,T018,GRAVID,2010-08-19 00:08:00,1,negative,CULEX RESTUANS,42.010529289,-87.660845069,8
2010,33,11XX W ROOSEVELT RD,T048,GRAVID,2010-08-19 00:08:00,13,negative,CULEX RESTUANS,41.866915182,-87.654918844,8
2010,33,41XX N OAK PARK AVE,T002,GRAVID,2010-08-19 00:08:00,1,negative,CULEX RESTUANS,41.956298856,-87.797517445,8
2010,33,42XX W 65TH ST,T235,GRAVID,2010-08-19 00:08:00,2,negative,CULEX RESTUANS,41.774841115,-87.728005819,8
2010,33,82XX S KOSTNER AVE,T225,GRAVID,2010-08-19 00:08:00,3,negative,CULEX PIPIENS,41.742670478,-87.731550059,8
2010,33,13XX N LARAMIE AVE,T230,GRAVID,2010-08-19 00:08:00,2,negative,CULEX SALINARIUS,41.904773448,-87.755685753,8
2010,32,3XX W 104TH ST,T095,GRAVID,2010-08-13 00:08:00,5,negative,CULEX RESTUANS,41.705327644,-87.632955365,8
2010,32,119XX S ASHLAND AVE,T090,GRAVID,2010-08-13 00:08:00,4,negative,CULEX PIPIENS,41.676887316,-87.661221926,8
2010,32,67XX S KEDZIE AVE,T066,GRAVID,2010-08-13 00:08:00,5,negative,CULEX PIPIENS,41.771198588,-87.703106608,8
2010,32,42XX W 65TH ST,T235,GRAVID,2010-08-13 00:08:00,2,negative,CULEX RESTUANS,41.774841115,-87.728005819,8
2010,32,22XX W 69TH ST,T069,GRAVID,2010-08-13 00:08:00,1,negative,CULEX RESTUANS,41.768485667,-87.679463428,8
2010,32,82XX S KOSTNER AVE,T225,GRAVID,2010-08-13 00:08:00,3,negative,CULEX RESTUANS,41.742670478,-87.731550059,8
2010,32,35XX W 51ST ST,T062,GRAVID,2010-08-13 00:08:00,1,negative,CULEX TERRITANS,41.800597087,-87.711730345,8
2010,32,6XX W MONTROSE DR,T017,GRAVID,2010-08-13 00:08:00,6,negative,CULEX PIPIENS,41.962014638,-87.646847726,8
2010,32,89XX S CARPENTER ST,T159,GRAVID,2010-08-13 00:08:00,3,negative,CULEX RESTUANS,41.731446858,-87.649722253,8
2010,32,100XX W OHARE AIRPORT,T912,GRAVID,2010-08-13 00:08:00,30,negative,CULEX PIPIENS,41.97773755569391,-87.88096903051245,8
2010,32,100XX W OHARE AIRPORT,T912,GRAVID,2010-08-13 00:08:00,18,negative,CULEX RESTUANS,41.97773755569391,-87.88096903051245,8
2010,32,79XX S CHICAGO,T083,GRAVID,2010-08-13 00:08:00,11,negative,CULEX RESTUANS,41.75448406995105,-87.5907408151742,8
2010,32,39XX N SPRINGFIELD AVE,T228,GRAVID,2010-08-13 00:08:00,3,negative,CULEX RESTUANS,41.953664152,-87.724987191,8
2010,32,5XX S CENTRAL AVE,T031,GRAVID,2010-08-13 00:08:00,1,negative,CULEX SALINARIUS,41.872872862,-87.764736532,8
2010,32,89XX S CARPENTER ST,T159,GRAVID,2010-08-13 00:08:00,3,negative,CULEX PIPIENS,41.731446858,-87.649722253,8
2010,32,17XX N ASHLAND AVE,T232,GRAVID,2010-08-13 00:08:00,3,negative,CULEX RESTUANS,41.913051863,-87.667905236,8
2010,32,41XX N OAK PARK AVE,T002,GRAVID,2010-08-13 00:08:00,8,negative,CULEX RESTUANS,41.956298856,-87.797517445,8
2010,32,6XX E 91ST PL,T227,GRAVID,2010-08-13 00:08:00,4,negative,CULEX RESTUANS,41.728490034,-87.608524308,8
2010,32,24XX E 105TH ST,T128,GRAVID,2010-08-13 00:08:00,17,negative,CULEX RESTUANS,41.704687214,-87.564235562,8
2010,32,100XX W OHARE AIRPORT,T913,GRAVID,2010-08-13 00:08:00,8,negative,CULEX PIPIENS,41.97773755569391,-87.88096903051245,8
2010,32,17XX N PULASKI RD,T039,GRAVID,2010-08-13 00:08:00,1,negative,CULEX RESTUANS,41.913567582,-87.726300302,8
2010,32,11XX W ROOSEVELT RD,T048,GRAVID,2010-08-13 00:08:00,2,negative,CULEX RESTUANS,41.866915182,-87.654918844,8
2010,32,63XX W 64TH ST,T155,GRAVID,2010-08-13 00:08:00,5,negative,CULEX PIPIENS,41.776005392,-87.779407668,8
2010,32,11XX S CALIFORNIA AVE,T047,GRAVID,2010-08-13 00:08:00,1,negative,CULEX TERRITANS,41.867599254,-87.695785443,8
2010,32,58XX N WESTERN AVE,T028,GRAVID,2010-08-13 00:08:00,1,negative,CULEX RESTUANS,41.987244608,-87.68941677,8
2010,32,42XX W 65TH ST,T235,GRAVID,2010-08-13 00:08:00,13,negative,CULEX PIPIENS,41.774841115,-87.728005819,8
2010,32,4XX W 127TH,T135,GRAVID,2010-08-13 00:08:00,1,negative,CULEX TERRITANS,41.66433558418288,-87.63195638634048,8
2010,32,119XX S ASHLAND AVE,T090,GRAVID,2010-08-13 00:08:00,9,negative,CULEX RESTUANS,41.676887316,-87.661221926,8
2010,32,3XX W 104TH ST,T095,GRAVID,2010-08-13 00:08:00,1,negative,CULEX PIPIENS,41.705327644,-87.632955365,8
2010,32,82XX S KOSTNER AVE,T225,GRAVID,2010-08-13 00:08:00,1,negative,CULEX TERRITANS,41.742670478,-87.731550059,8
2010,32,100XX W OHARE AIRPORT,T901,GRAVID,2010-08-13 00:08:00,12,negative,CULEX RESTUANS,41.97773755569391,-87.88096903051245,8
2010,32,91XX W HIGGINS RD,T009,GRAVID,2010-08-13 00:08:00,1,negative,CULEX RESTUANS,41.988586396,-87.854473351,8
2010,32,37XX S PULASKI RD,T063,GRAVID,2010-08-13 00:08:00,1,negative,CULEX TERRITANS,41.825398256,-87.723962137,8
2010,32,5XX W 72ND ST,T035,GRAVID,2010-08-13 00:08:00,4,negative,CULEX PIPIENS,41.763370922,-87.637872614,8
2010,32,64XX S STONY ISLAND AVE,T077,GRAVID,2010-08-13 00:08:00,1,negative,CULEX PIPIENS,41.778128858,-87.586245035,8
2010,32,25XX S MILLARD AVE,T152,GRAVID,2010-08-13 00:08:00,2,negative,CULEX RESTUANS,41.845715402,-87.715898597,8
2010,32,11XX S CALIFORNIA AVE,T047,GRAVID,2010-08-13 00:08:00,1,negative,CULEX SALINARIUS,41.867599254,-87.695785443,8
2010,32,61XX W FULLERTON AVE,T013,GRAVID,2010-08-13 00:08:00,3,negative,CULEX RESTUANS,41.923887364,-87.778909912,8
2010,32,81XX S ASHLAND,T068,GRAVID,2010-08-13 00:08:00,1,negative,CULEX RESTUANS,41.74673231695429,-87.66372145935453,8
2010,32,70XX N MOSELLE AVE,T008,GRAVID,2010-08-13 00:08:00,3,negative,CULEX PIPIENS,42.007997503,-87.778234965,8
2010,32,50XX S UNION AVE,T082,GRAVID,2010-08-13 00:08:00,1,negative,CULEX PIPIENS,41.802359309,-87.643075919,8
2010,32,52XX W 63RD ST,T065,GRAVID,2010-08-13 00:08:00,1,negative,CULEX PIPIENS,41.778305156,-87.754366286,8
2010,32,17XX N ASHLAND AVE,T232,GRAVID,2010-08-13 00:08:00,1,negative,CULEX SALINARIUS,41.913051863,-87.667905236,8
2010,32,17XX N ASHLAND AVE,T232,GRAVID,2010-08-13 00:08:00,4,negative,CULEX PIPIENS,41.913051863,-87.667905236,8
2010,32,22XX W 69TH ST,T069,GRAVID,2010-08-13 00:08:00,2,negative,CULEX PIPIENS,41.768485667,-87.679463428,8
2010,32,82XX S KOSTNER AVE,T225,GRAVID,2010-08-13 00:08:00,2,negative,CULEX PIPIENS,41.742670478,-87.731550059,8
2010,32,61XX W FULLERTON AVE,T013,GRAVID,2010-08-13 00:08:00,1,negative,CULEX TERRITANS,41.923887364,-87.778909912,8
2010,32,46XX N MELVINA AVE,T002A,GRAVID,2010-08-13 00:08:00,10,negative,CULEX RESTUANS,41.965414225,-87.782118885,8
2010,32,100XX W OHARE AIRPORT,T902,GRAVID,2010-08-13 00:08:00,6,negative,CULEX RESTUANS,41.97773755569391,-87.88096903051245,8
2010,32,111XX S ARTESIAN AVE,T160,GRAVID,2010-08-13 00:08:00,2,negative,CULEX RESTUANS,41.690922985,-87.682259674,8
2010,32,100XX W OHARE AIRPORT,T912,GRAVID,2010-08-13 00:08:00,4,negative,CULEX SALINARIUS,41.97773755569391,-87.88096903051245,8
2010,32,100XX W OHARE,T903,GRAVID,2010-08-13 00:08:00,8,negative,CULEX RESTUANS,41.97773755569391,-87.88096903051245,8
2010,32,71XX N HARLEM AVE,T233,GRAVID,2010-08-13 00:08:00,1,negative,CULEX PIPIENS,42.010643274,-87.8067973,8
2010,32,11XX W CHICAGO AVE,T049,GRAVID,2010-08-13 00:08:00,4,negative,CULEX PIPIENS,41.896131093,-87.656762124,8
2010,32,58XX N RIDGE AVE,T231,GRAVID,2010-08-13 00:08:00,2,negative,CULEX RESTUANS,41.987880692,-87.666785075,8
2010,32,71XX S SOUTH SHORE DR,T079,GRAVID,2010-08-13 00:08:00,9,negative,CULEX RESTUANS,41.765752525,-87.562465208,8
2010,32,35XX W 116TH ST,T158,GRAVID,2010-08-13 00:08:00,3,negative,CULEX RESTUANS,41.682180403,-87.710091651,8
2010,32,33XX N RUTHERFORD AVE,T144,GRAVID,2010-08-13 00:08:00,1,negative,CULEX PIPIENS,41.940781698,-87.794429759,8
2010,32,11XX W CHICAGO AVE,T049,GRAVID,2010-08-13 00:08:00,1,negative,CULEX RESTUANS,41.896131093,-87.656762124,8
2010,32,1XX N CENTRAL PARK DR,T030,GRAVID,2010-08-13 00:08:00,1,negative,CULEX TERRITANS,41.883771777,-87.716168365,8
2010,32,48XX W MONTANA ST,T222,GRAVID,2010-08-13 00:08:00,6,negative,CULEX RESTUANS,41.925286783,-87.747459124,8
2010,32,25XX S MILLARD AVE,T152,GRAVID,2010-08-13 00:08:00,2,negative,CULEX SALINARIUS,41.845715402,-87.715898597,8
2010,32,55XX S DR MARTIN LUTHER KING JR DR,T076,GRAVID,2010-08-13 00:08:00,2,negative,CULEX RESTUANS,41.793951807,-87.615811705,8
2010,32,100XX W OHARE,T903,GRAVID,2010-08-13 00:08:00,1,negative,CULEX SALINARIUS,41.97773755569391,-87.88096903051245,8
2010,32,127XX S DOTY AVE,T115,GRAVID,2010-08-13 00:08:00,3,negative,CULEX RESTUANS,41.662386728,-87.590179728,8
2010,32,37XX S PULASKI RD,T063,GRAVID,2010-08-13 00:08:00,1,negative,CULEX PIPIENS,41.825398256,-87.723962137,8
2010,32,37XX S PULASKI RD,T063,GRAVID,2010-08-13 00:08:00,4,negative,CULEX RESTUANS,41.825398256,-87.723962137,8
2010,32,37XX E 118TH ST,T212,GRAVID,2010-08-13 00:08:00,14,negative,CULEX TERRITANS,41.681034931,-87.533436467,8
2010,32,4XX E 130TH ST,T221,GRAVID,2010-08-13 00:08:00,7,negative,CULEX PIPIENS,41.659236018,-87.612015128,8
2010,32,45XX N CAMPBELL AVE,T220,GRAVID,2010-08-13 00:08:00,8,negative,CULEX RESTUANS,41.964405454,-87.691370391,8
2010,32,131XX S TORRENCE AVE,T200,GRAVID,2010-08-13 00:08:00,2,negative,CULEX RESTUANS,41.656676999,-87.559440719,8
2010,32,1XX N CENTRAL PARK DR,T030,GRAVID,2010-08-13 00:08:00,1,negative,CULEX SALINARIUS,41.883771777,-87.716168365,8
2010,32,25XX W GRAND AVE,T046,GRAVID,2010-08-13 00:08:00,1,negative,CULEX RESTUANS,41.892219983,-87.691697729,8
2010,32,11XX W ROOSEVELT RD,T048,GRAVID,2010-08-13 00:08:00,2,negative,CULEX PIPIENS,41.866915182,-87.654918844,8
2010,32,109XX S COTTAGE GROVE AVE,T102,GRAVID,2010-08-13 00:08:00,5,negative,CULEX PIPIENS,41.69549407,-87.609081766,8
2010,32,100XX W OHARE AIRPORT,T913,GRAVID,2010-08-13 00:08:00,6,negative,CULEX RESTUANS,41.97773755569391,-87.88096903051245,8
2010,32,101XX S STONY ISLAND AVE,T138,GRAVID,2010-08-13 00:08:00,1,negative,CULEX TERRITANS,41.710542402,-87.584558933,8
2010,32,13XX N LARAMIE AVE,T230,GRAVID,2010-08-13 00:08:00,2,negative,CULEX RESTUANS,41.904773448,-87.755685753,8
2010,32,4XX W 127TH,T135,GRAVID,2010-08-13 00:08:00,2,negative,CULEX RESTUANS,41.66433558418288,-87.63195638634048,8
2010,32,79XX S CHICAGO,T083,GRAVID,2010-08-13 00:08:00,13,negative,CULEX PIPIENS,41.75448406995105,-87.5907408151742,8
2010,32,39XX S ASHLAND AVE,T074,GRAVID,2010-08-13 00:08:00,1,negative,CULEX SALINARIUS,41.820858508,-87.665108095,8
2010,32,35XX W 51ST ST,T062,GRAVID,2010-08-13 00:08:00,1,negative,CULEX RESTUANS,41.800597087,-87.711730345,8
2010,32,1XX N CENTRAL PARK DR,T030,GRAVID,2010-08-13 00:08:00,4,negative,CULEX RESTUANS,41.883771777,-87.716168365,8
2010,32,37XX E 118TH ST,T212,GRAVID,2010-08-13 00:08:00,2,negative,CULEX SALINARIUS,41.681034931,-87.533436467,8
2010,32,50XX S UNION AVE,T082,GRAVID,2010-08-13 00:08:00,4,negative,CULEX RESTUANS,41.802359309,-87.643075919,8
2010,32,127XX S DOTY AVE,T115,GRAVID,2010-08-13 00:08:00,5,negative,CULEX SALINARIUS,41.662386728,-87.590179728,8
2010,32,39XX N SPRINGFIELD AVE,T228,GRAVID,2010-08-13 00:08:00,5,negative,CULEX PIPIENS,41.953664152,-87.724987191,8
2010,32,17XX W 95TH ST,T094,GRAVID,2010-08-13 00:08:00,11,negative,CULEX RESTUANS,41.7212875,-87.665235702,8
2010,32,5XX W 72ND ST,T035,GRAVID,2010-08-13 00:08:00,3,negative,CULEX RESTUANS,41.763370922,-87.637872614,8
2010,32,111XX S ARTESIAN AVE,T160,GRAVID,2010-08-13 00:08:00,1,negative,CULEX PIPIENS,41.690922985,-87.682259674,8
2010,32,58XX N PULASKI RD,T027,GRAVID,2010-08-13 00:08:00,1,negative,CULEX RESTUANS,41.986319851,-87.728378456,8
2010,32,39XX S ASHLAND AVE,T074,GRAVID,2010-08-13 00:08:00,5,negative,CULEX RESTUANS,41.820858508,-87.665108095,8
2010,32,100XX W OHARE AIRPORT,T915,GRAVID,2010-08-13 00:08:00,12,negative,CULEX RESTUANS,41.97773755569391,-87.88096903051245,8
2010,32,39XX S ASHLAND AVE,T074,GRAVID,2010-08-13 00:08:00,1,negative,CULEX TERRITANS,41.820858508,-87.665108095,8
2010,32,67XX S KEDZIE AVE,T066,GRAVID,2010-08-13 00:08:00,3,negative,CULEX RESTUANS,41.771198588,-87.703106608,8
2010,32,67XX S KEDZIE AVE,T066,GRAVID,2010-08-13 00:08:00,1,negative,CULEX SALINARIUS,41.771198588,-87.703106608,8
2010,32,46XX N MELVINA AVE,T002A,GRAVID,2010-08-13 00:08:00,1,negative,CULEX PIPIENS,41.965414225,-87.782118885,8
2010,32,34XX N LONG AVE,T234,GRAVID,2010-08-13 00:08:00,1,negative,CULEX PIPIENS,41.942858415,-87.761879389,8
2010,32,70XX N MOSELLE AVE,T008,GRAVID,2010-08-13 00:08:00,8,negative,CULEX RESTUANS,42.007997503,-87.778234965,8
2010,32,4XX E 130TH ST,T221,GRAVID,2010-08-13 00:08:00,10,negative,CULEX RESTUANS,41.659236018,-87.612015128,8
2010,32,35XX W 51ST ST,T062,GRAVID,2010-08-13 00:08:00,2,negative,CULEX PIPIENS,41.800597087,-87.711730345,8
2010,32,4XX E 130TH ST,T221,GRAVID,2010-08-13 00:08:00,1,negative,CULEX SALINARIUS,41.659236018,-87.612015128,8
2010,32,64XX S STONY ISLAND AVE,T077,GRAVID,2010-08-13 00:08:00,1,negative,CULEX SALINARIUS,41.778128858,-87.586245035,8
2010,32,101XX S STONY ISLAND AVE,T138,GRAVID,2010-08-13 00:08:00,2,negative,CULEX RESTUANS,41.710542402,-87.584558933,8
2010,32,39XX S ASHLAND AVE,T074,GRAVID,2010-08-13 00:08:00,7,negative,CULEX PIPIENS,41.820858508,-87.665108095,8
2010,32,1XX N CENTRAL PARK DR,T030,GRAVID,2010-08-13 00:08:00,1,negative,CULEX PIPIENS,41.883771777,-87.716168365,8
2010,32,71XX S SOUTH SHORE DR,T079,GRAVID,2010-08-13 00:08:00,1,negative,CULEX PIPIENS,41.765752525,-87.562465208,8
2010,32,100XX W OHARE AIRPORT,T901,GRAVID,2010-08-13 00:08:00,7,negative,CULEX PIPIENS,41.97773755569391,-87.88096903051245,8
2010,32,45XX N CAMPBELL AVE,T220,GRAVID,2010-08-13 00:08:00,3,negative,CULEX PIPIENS,41.964405454,-87.691370391,8
2010,32,63XX W 64TH ST,T155,GRAVID,2010-08-13 00:08:00,1,negative,CULEX RESTUANS,41.776005392,-87.779407668,8
2010,32,5XX S CENTRAL AVE,T031,GRAVID,2010-08-13 00:08:00,6,negative,CULEX RESTUANS,41.872872862,-87.764736532,8
2010,32,104XX S VINCENNES AVE,T089,GRAVID,2010-08-13 00:08:00,1,negative,CULEX RESTUANS,41.704338415,-87.657084272,8
2010,32,52XX S KOLMAR AVE,T114,GRAVID,2010-08-13 00:08:00,1,negative,CULEX RESTUANS,41.798210726,-87.736924963,8
2010,32,11XX S CALIFORNIA AVE,T047,GRAVID,2010-08-13 00:08:00,2,negative,CULEX RESTUANS,41.867599254,-87.695785443,8
2010,32,61XX W FULLERTON AVE,T013,GRAVID,2010-08-13 00:08:00,3,negative,CULEX PIPIENS,41.923887364,-87.778909912,8
2010,32,13XX N LARAMIE AVE,T230,GRAVID,2010-08-13 00:08:00,3,negative,CULEX PIPIENS,41.904773448,-87.755685753,8
2010,31,100XX W OHARE AIRPORT,T912,GRAVID,2010-08-06 00:08:00,15,positive,CULEX PIPIENS,41.97773755569391,-87.88096903051245,8
2010,31,4XX E 130TH ST,T221,GRAVID,2010-08-06 00:08:00,3,negative,CULEX PIPIENS,41.659236018,-87.612015128,8
2010,31,131XX S TORRENCE AVE,T200,GRAVID,2010-08-06 00:08:00,1,negative,CULEX PIPIENS,41.656676999,-87.559440719,8
2010,31,100XX W OHARE AIRPORT,T901,GRAVID,2010-08-06 00:08:00,2,negative,CULEX SALINARIUS,41.97773755569391,-87.88096903051245,8
2010,31,24XX E 105TH ST,T128,GRAVID,2010-08-06 00:08:00,1,negative,CULEX PIPIENS,41.704687214,-87.564235562,8
2010,31,100XX W OHARE,T903,GRAVID,2010-08-06 00:08:00,7,negative,CULEX PIPIENS,41.97773755569391,-87.88096903051245,8
2010,31,100XX W OHARE AIRPORT,T913,GRAVID,2010-08-06 00:08:00,10,positive,CULEX RESTUANS,41.97773755569391,-87.88096903051245,8
2010,31,100XX W OHARE AIRPORT,T906,GRAVID,2010-08-06 00:08:00,2,negative,CULEX PIPIENS,41.97773755569391,-87.88096903051245,8
2010,31,100XX W OHARE AIRPORT,T906,GRAVID,2010-08-06 00:08:00,1,negative,CULEX SALINARIUS,41.97773755569391,-87.88096903051245,8
2010,31,100XX W OHARE AIRPORT,T905,GRAVID,2010-08-06 00:08:00,15,positive,CULEX RESTUANS,41.97773755569391,-87.88096903051245,8
2010,31,100XX W OHARE AIRPORT,T908,CDC,2010-08-06 00:08:00,1,negative,CULEX SALINARIUS,41.97773755569391,-87.88096903051245,8
2010,31,100XX W OHARE AIRPORT,T913,GRAVID,2010-08-06 00:08:00,11,negative,CULEX PIPIENS,41.97773755569391,-87.88096903051245,8
2010,31,100XX W OHARE AIRPORT,T906,GRAVID,2010-08-06 00:08:00,5,negative,CULEX RESTUANS,41.97773755569391,-87.88096903051245,8
2010,31,100XX W OHARE AIRPORT,T901,GRAVID,2010-08-06 00:08:00,7,positive,CULEX PIPIENS,41.97773755569391,-87.88096903051245,8
2010,31,127XX S DOTY AVE,T115,GRAVID,2010-08-06 00:08:00,1,negative,CULEX PIPIENS,41.662386728,-87.590179728,8
2010,31,37XX E 118TH ST,T212,GRAVID,2010-08-06 00:08:00,7,negative,CULEX TERRITANS,41.681034931,-87.533436467,8
2010,31,127XX S DOTY AVE,T115,GRAVID,2010-08-06 00:08:00,3,negative,CULEX RESTUANS,41.662386728,-87.590179728,8
2010,31,100XX W OHARE AIRPORT,T901,GRAVID,2010-08-06 00:08:00,5,negative,CULEX RESTUANS,41.97773755569391,-87.88096903051245,8
2010,31,100XX W OHARE AIRPORT,T907,CDC,2010-08-06 00:08:00,4,negative,CULEX RESTUANS,41.97773755569391,-87.88096903051245,8
2010,31,4XX E 130TH ST,T221,GRAVID,2010-08-06 00:08:00,1,negative,CULEX RESTUANS,41.659236018,-87.612015128,8
2010,31,100XX W OHARE,T903,GRAVID,2010-08-06 00:08:00,12,negative,CULEX RESTUANS,41.97773755569391,-87.88096903051245,8
2010,31,24XX E 105TH ST,T128,GRAVID,2010-08-06 00:08:00,3,negative,CULEX RESTUANS,41.704687214,-87.564235562,8
2010,31,100XX W OHARE AIRPORT,T912,GRAVID,2010-08-06 00:08:00,9,negative,CULEX RESTUANS,41.97773755569391,-87.88096903051245,8
2010,31,51XX N MONT CLARE AVE,T223,GRAVID,2010-08-05 00:08:00,7,negative,CULEX RESTUANS,41.974522761,-87.80458947,8
2010,31,6XX W MONTROSE DR,T017,GRAVID,2010-08-05 00:08:00,2,negative,CULEX RESTUANS,41.962014638,-87.646847726,8
2010,31,36XX N PITTSBURGH AVE,T011,GRAVID,2010-08-05 00:08:00,1,negative,CULEX RESTUANS,41.945961094,-87.832942473,8
2010,31,119XX S ASHLAND AVE,T090,GRAVID,2010-08-05 00:08:00,1,negative,CULEX RESTUANS,41.676887316,-87.661221926,8
2010,31,119XX S ASHLAND AVE,T090,GRAVID,2010-08-05 00:08:00,2,negative,CULEX PIPIENS,41.676887316,-87.661221926,8
2010,31,77XX S EBERHART AVE,T080,GRAVID,2010-08-05 00:08:00,1,negative,CULEX RESTUANS,41.754148414,-87.612721023,8
2010,31,22XX W 51ST ST,T061,GRAVID,2010-08-05 00:08:00,4,negative,CULEX RESTUANS,41.801047857,-87.680424734,8
2010,31,41XX N OAK PARK AVE,T002,GRAVID,2010-08-05 00:08:00,1,negative,CULEX RESTUANS,41.956298856,-87.797517445,8
2010,31,39XX S ASHLAND AVE,T074,GRAVID,2010-08-05 00:08:00,1,negative,CULEX PIPIENS,41.820858508,-87.665108095,8
2010,31,5XX W 72ND ST,T035,GRAVID,2010-08-05 00:08:00,2,negative,CULEX PIPIENS,41.763370922,-87.637872614,8
2010,31,22XX W 51ST ST,T061,GRAVID,2010-08-05 00:08:00,1,negative,CULEX PIPIENS,41.801047857,-87.680424734,8
2010,31,34XX N LONG AVE,T234,GRAVID,2010-08-05 00:08:00,1,negative,CULEX PIPIENS,41.942858415,-87.761879389,8
2010,31,61XX N LEMONT AVE,T012,GRAVID,2010-08-05 00:08:00,3,negative,CULEX RESTUANS,41.993564362,-87.745420387,8
2010,31,67XX S KEDZIE AVE,T066,GRAVID,2010-08-05 00:08:00,1,negative,CULEX RESTUANS,41.771198588,-87.703106608,8
2010,31,40XX S DEARBORN ST,T081,GRAVID,2010-08-05 00:08:00,2,negative,CULEX RESTUANS,41.820051649,-87.627347571,8
2010,31,82XX S KOSTNER AVE,T225,GRAVID,2010-08-05 00:08:00,3,negative,CULEX RESTUANS,41.742670478,-87.731550059,8
2010,31,89XX S CARPENTER ST,T159,GRAVID,2010-08-05 00:08:00,2,negative,CULEX RESTUANS,41.731446858,-87.649722253,8
2010,31,127XX S DOTY AVE,T115,GRAVID,2010-08-05 00:08:00,1,negative,CULEX SALINARIUS,41.662386728,-87.590179728,8
2010,31,52XX S KOLMAR AVE,T114,GRAVID,2010-08-05 00:08:00,1,negative,CULEX RESTUANS,41.798210726,-87.736924963,8
2010,31,70XX N MOSELLE AVE,T008,GRAVID,2010-08-05 00:08:00,7,negative,CULEX RESTUANS,42.007997503,-87.778234965,8
2010,31,3XX W 18TH ST,T043,GRAVID,2010-08-05 00:08:00,1,negative,CULEX RESTUANS,41.857837294,-87.635861986,8
2010,31,82XX S KOSTNER AVE,T225,GRAVID,2010-08-05 00:08:00,1,negative,CULEX PIPIENS,41.742670478,-87.731550059,8
2010,31,109XX S COTTAGE GROVE AVE,T102,GRAVID,2010-08-05 00:08:00,3,negative,CULEX RESTUANS,41.69549407,-87.609081766,8
2010,31,75XX N OAKLEY AVE,T148,GRAVID,2010-08-05 00:08:00,2,negative,CULEX PIPIENS,42.01780085,-87.687601446,8
2010,31,25XX W GRAND AVE,T046,GRAVID,2010-08-05 00:08:00,2,negative,CULEX RESTUANS,41.892219983,-87.691697729,8
2010,31,34XX N LONG AVE,T234,GRAVID,2010-08-05 00:08:00,1,negative,CULEX SALINARIUS,41.942858415,-87.761879389,8
2010,31,39XX N SPRINGFIELD AVE,T228,GRAVID,2010-08-05 00:08:00,1,negative,CULEX RESTUANS,41.953664152,-87.724987191,8
2010,31,64XX S STONY ISLAND AVE,T077,GRAVID,2010-08-05 00:08:00,2,negative,CULEX RESTUANS,41.778128858,-87.586245035,8
2010,31,58XX N RIDGE AVE,T231,GRAVID,2010-08-05 00:08:00,1,negative,CULEX RESTUANS,41.987880692,-87.666785075,8
2010,31,39XX N SPRINGFIELD AVE,T228,GRAVID,2010-08-05 00:08:00,2,negative,CULEX PIPIENS,41.953664152,-87.724987191,8
